Key	Item Type	Publication Year	Holiday	latitude	longitude	Author	Title	Publication Title	ISBN	ISSN	DOI	Url	Abstract Note	Date	Date Added	Date Modified	Access Date	Pages	Num Pages	Issue	Volume	Number Of Volumes	Journal Abbreviation	Short Title	Series	Series Number	Series Text	Series Title	Publisher	Place	Language	Rights	Type	Archive	Archive Location	Library Catalog	Call Number	Extra	Notes	File Attachments	Link Attachments	Manual Tags	Automatic Tags	Editor	Series Editor	Translator	Contributor	Attorney Agent	Book Author	Cast Member	Commenter	Composer	Cosponsor	Counsel	Interviewer	Producer	Recipient	Reviewed Author	Scriptwriter	Words By	Guest	Number	Edition	Running Time	Scale	Medium	Artwork Size	Filing Date	Application Number	Assignee	Issuing Authority	Country	Meeting Name	Conference Name	Court	References	Reporter	Legal Status	Priority Numbers	Programming Language	Version	System	Code	Code Number	Section	Session	Committee	History	Legislative Body
C8GH94TX	newspaperArticle	1858	Jewish New Year	38.804836	-77.046921		Jewish Celebration of the New Year	Alexandria Gazette		1946-6153		http://chroniclingamerica.loc.gov/lccn/sn85025007/1858-09-11/ed-1/seq-3/#date1=1836&index=39&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1858-09-11	6/21/16 21:34	6/21/16 21:34	6/21/16 21:34													"Alexandria, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1858_Alexandria gazette_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/8Z7HZISH/seq-3.html			Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236																																														
39M5WJCM	newspaperArticle	1863	Jewish New Year	34.225726	-77.94471		[Rosh Hashana Notice]	Wilmington Journal		2379-0296		http://chroniclingamerica.loc.gov/lccn/sn84026536/1863-09-17/ed-1/seq-2/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1863-09-17	6/21/16 21:35	6/22/16 17:05	6/21/16 21:35													"Wilmington, North Carolina"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1863_Wilmington journal_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/39EWJKFP/seq-2.html			New Hanover County (N.C.)--Newspapers.; North Carolina--New Hanover County.--fast--(OCoLC)fst01210030; North Carolina--Wilmington.--fast--(OCoLC)fst01210117; Wilmington (N.C.)--Newspapers.																																														
PQ5B85NT	newspaperArticle	1856	Jewish New Year	40.712784	-74.005941		Jewish New Year	New-York Daily Tribune		2158-2661		http://chroniclingamerica.loc.gov/lccn/sn83030213/1856-09-30/ed-1/seq-7/#date1=1836&index=33&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1856-09-30	6/21/16 21:35	6/21/16 21:36	6/21/16 21:35	7												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1856_New-York daily tribune.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/A4VUPHXT/seq-7.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
MG6G553H	newspaperArticle	1850	Jewish New Year	40.712784	-74.005941		Jewish Holy-Days	New-York Daily Tribune		2158-2661		http://chroniclingamerica.loc.gov/lccn/sn83030213/1850-09-21/ed-1/seq-3/#date1=1836&index=32&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1850-09-21	6/21/16 21:36	6/21/16 21:36	6/21/16 21:36	3												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1850_New-York daily tribune_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/BJ6N8VXQ/seq-3.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
NWJ2N38D	newspaperArticle	1856	Jewish New Year	40.712784	-74.005941		City Intelligence	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1856-09-30/ed-1/seq-3/#date1=1836&index=4&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1856-09-30	6/21/16 21:37	6/21/16 21:37	6/21/16 21:37	3												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1856_The New York herald_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/FTDJNBJZ/seq-3.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
U6HCWE7T	newspaperArticle	1864	Jewish New Year	38.907192	-77.036871		The Jewish New Year	Daily National Republican		2158-2831		http://chroniclingamerica.loc.gov/lccn/sn86053570/1864-10-01/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1864-10-01	6/21/16 21:38	6/21/16 21:38	6/21/16 21:38													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily national Republican_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/VACGRXF8/seq-2.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
7JTZRFCF	newspaperArticle	1854	Jewish New Year	38.907192	-77.036871		The Hebrew New Year	Daily Evening Star		2328-5907		http://chroniclingamerica.loc.gov/lccn/sn83045461/1854-09-23/ed-1/seq-3/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1854-09-23	6/21/16 21:39	6/21/16 21:39	6/21/16 21:39													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1854_Daily evening star_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9ZNRHI6G/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
XES8VZ2U	newspaperArticle	1861	Jewish New Year	38.907192	-77.036871		The Jewish Feast of Rosh Hashana	The National Republican		2158-8899		http://chroniclingamerica.loc.gov/lccn/sn82014760/1861-09-06/ed-1/seq-3/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1861-09-06	6/21/16 21:40	6/21/16 21:40	6/21/16 21:40													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1861_The national Republican_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JSHN6RSN/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
W95WPHMC	newspaperArticle	1854	Jewish New Year	40.712784	-74.005941		The Hebrew New Year	New-York Daily Tribune		2158-2661		http://chroniclingamerica.loc.gov/lccn/sn83030213/1854-09-25/ed-1/seq-5/#date1=1836&index=32&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1854-09-25	6/21/16 21:41	6/21/16 21:41	6/21/16 21:41	5												New York City	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1854_New-York daily tribune_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/BMTVKXX6/seq-5.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
5H9GFUGN	newspaperArticle	1858	Jewish New Year	38.907192	-77.036871		Jewish New Year	The Washington Union		None		http://chroniclingamerica.loc.gov/lccn/sn82006534/1858-09-11/ed-1/seq-3/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1858-09-11	6/21/16 21:42	6/21/16 21:42	6/21/16 21:42													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1858_The Washington union_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/REH66DJC/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
FJGPFQPC	newspaperArticle	1854	Jewish New Year	40.063962	-80.720915		Jewish Celebration	Wheeling Daily Intelligencer		2333-858X		http://chroniclingamerica.loc.gov/lccn/sn86092535/1854-10-03/ed-1/seq-3/#date1=1836&index=38&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1854-10-03	6/21/16 21:42	6/21/16 21:43	6/21/16 21:42													"Wheeling, West Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1854_Wheeling daily intelligencer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JWN5WGHJ/seq-3.html			Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.																																														
